433968,tt0065724,浪蕩子,TW,\N
435213,tt0065862,喜怒哀樂,TW,\N
435830,tt0065938,戰略大作戰,TW,\N
436357,tt0065988,小巨人,TW,\N
436526,tt0066004,Piao xiang jian yu,TW,\N
436594,tt0066011,愛的故事,TW,\N
436694,tt0066020,7小福,TW,\N
436746,tt0066026,外科醫生,TW,\N
437554,tt0066105,日落荒城,TW,\N
438361,tt0066206,巴頓將軍,TW,\N
439280,tt0066319,雷恩的女兒,TW,\N
439591,tt0066366,Shen san qi xia,TW,\N
439930,tt0066412,"Bie pa, Ju Li",TW,\N
439932,tt0066412,"Don't Be Afraid, Julie",TW,\N
440178,tt0066434,五百年後,TW,\N
440208,tt0066437,Gui hu wai zhuan,TW,\N
440509,tt0066473,偷襲珍珠港,TW,\N
440563,tt0066477,Ying han,TW,\N
441232,tt0066549,滑鐵盧戰役,TW,\N
441536,tt0066580,伍茲塔克,TW,\N
442817,tt0066769,人間大浩劫,TW,\N
443070,tt0066808,香蕉,TW,\N
443169,tt0066817,飛天萬能床,TW,\N
443960,tt0066892,獵愛的人,TW,\N
444295,tt0066921,發條橘子,TW,\N
444376,tt0066924,Golden Poison Scorpion,TW,\N
444387,tt0066924,Jin du xie,TW,\N
445014,tt0066989,兩個英國女孩與歐陸,TW,\N
445117,tt0066995,金鋼鑽,TW,\N
445174,tt0066999,緊急追捕令,TW,\N
445294,tt0067009,Du bei chuan wang,TW,\N
445952,tt0067093,屋頂上的提琴手,TW,\N
446162,tt0067116,霹靂神探,TW,\N
446456,tt0067140,革命怪客,TW,\N
446854,tt0067185,哈洛與茂德,TW,\N
447380,tt0067254,Yi fu guan wen,TW,\N
447483,tt0067270,Jian,TW,\N
447816,tt0067309,柳巷芳草,TW,\N
448058,tt0067328,最後一場電影,TW,\N
448196,tt0067338,The World of Cheater,TW,\N
448391,tt0067355,Da ye liang diao lung,TW,\N
448556,tt0067372,森林復活記,TW,\N
448986,tt0067411,雌雄賭徒,TW,\N
450310,tt0067549,毒海鴛鴦,TW,\N
450545,tt0067588,迷霧追魂,TW,\N
451986,tt0067741,黑街神探,TW,\N
452474,tt0067797,緹縈,TW,\N
452536,tt0067800,稻草狗,TW,\N
452832,tt0067824,唐山大兄,TW,\N
453938,tt0067959,澳洲奇談,TW,\N
454258,tt0067991,金鼠王,TW,\N
454299,tt0067992,歡樂糖果屋,TW,\N
454373,tt0068000,Marvellous Fists,TW,\N
455279,tt0068159,Qi shi er sha xing,TW,\N
455474,tt0068182,天譴,TW,\N
456059,tt0068240,兩代情,TW,\N
456290,tt0068264,大危機,TW,\N
456764,tt0068309,冷血霹靂火,TW,\N
456944,tt0068326,蝴蝶小姐,TW,\N
457004,tt0068327,酒店,TW,\N
457074,tt0068334,候選人,TW,\N
457358,tt0068361,中產階級拘謹的魅力,TW,\N
458468,tt0068473,激流四勇士,TW,\N
459295,tt0068555,性愛寶典,TW,\N
459736,tt0068611,狂兇記,TW,\N
459808,tt0068615,金蛙王,TW,\N
459987,tt0068638,亡命大煞星,TW,\N
460143,tt0068646,教父,TW,\N
460695,tt0068699,荒野浪子,TW,\N
461307,tt0068762,猛虎過山,TW,\N
461355,tt0068767,精武門,TW,\N
461572,tt0068792,Ke Xue Xiao Fei Xia,TW,\N
461578,tt0068792,科學小飛俠,TW,\N
462133,tt0068853,奪命判官,TW,\N
462786,tt0068935,猛龍過江,TW,\N
464274,tt0069097,呆頭鵝,TW,\N
464463,tt0069113,海神號,TW,\N
465956,tt0069281,偵探,TW,\N
466122,tt0069293,飛向太空,TW,\N
466449,tt0069343,摧花奪命針,TW,\N
466799,tt0069390,"I am Scared, Darling!",TW,\N
467258,tt0069442,美女如我,TW,\N
467349,tt0069446,賊王,TW,\N
467443,tt0069457,夏日殺手 (1972),TW,\N
467540,tt0069467,哭泣與耳語,TW,\N
467699,tt0069485,Bei yang da jun fa,TW,\N
467978,tt0069518,新獨臂刀,TW,\N
468296,tt0069576,Duo la A meng,TW,\N
468305,tt0069576,Xiao ding dang,TW,\N
468870,tt0069687,愛麗斯漫遊記,TW,\N
469045,tt0069704,美國風情畫,TW,\N
469572,tt0069762,窮山惡水,TW,\N
470145,tt0069822,春花秋月未了情,TW,\N
470614,tt0069881,刺馬,TW,\N
470653,tt0069883,啞女生涯原是夢,TW,\N
471216,tt0069947,豺狼之日,TW,\N
471791,tt0069995,威尼斯癡魂,TW,\N
472202,tt0070034,龍爭虎鬥,TW,\N
472314,tt0070047,大法師,TW,\N
473253,tt0070146,Hai yuan 7 hao,TW,\N
473365,tt0070163,Ya yu xia yang,TW,\N
473395,tt0070167,The Black Panther,TW,\N
473769,tt0070215,無名小卒,TW,\N
473779,tt0070215,Wu ming xiao zi,TW,\N
474779,tt0070328,生死關頭,TW,\N
474840,tt0070334,漫長的告別,TW,\N
475004,tt0070355,緊急搜捕令,TW,\N
475294,tt0070379,殘酷大街,TW,\N
475827,tt0070460,日以作夜,TW,\N
476201,tt0070509,力爭上游,TW,\N
476229,tt0070510,紙月亮,TW,\N
476257,tt0070511,惡魔島,TW,\N
476706,tt0070564,Fang Shi Yu,TW,\N
477077,tt0070608,羅賓漢,TW,\N
477443,tt0070643,流浪奇男子,TW,\N
477696,tt0070666,衝突,TW,\N
478149,tt0070707,傻瓜大鬧科學城,TW,\N
478275,tt0070723,超世紀諜殺案,TW,\N
478362,tt0070735,刺激,TW,\N
478761,tt0070778,Tang ren piao ke,TW,\N
479070,tt0070814,湯姆歷險記,TW,\N
479498,tt0070849,巴黎最後探戈,TW,\N
479929,tt0070903,往日情懷,TW,\N
480002,tt0070909,鑽石宮,TW,\N
480137,tt0070917,異教徒,TW,\N
480263,tt0070942,迎春閣之風波,TW,\N
481346,tt0071115,再見愛麗絲,TW,\N
481474,tt0071129,阿瑪珂德,TW,\N
482083,tt0071203,悲傷的貝拉朵娜,TW,\N
